id,day,type,_number,prompt,options,correct_answer,answer,difficulty,active,created_at
550e8400-e29b-41d4-a716-446655440018,Day 14,interview,9,"Explain how experimenting with color values helps in UI refinement.","","","\nTesting different color values helps evaluate visual clarity and readability.\n\nCSS instantly reflects changes, enabling rapid UI adjustments.\n\nThis iterative approach improves user experience.\n\nFor example, switching from red to blue may improve readability.",hard,TRUE,2026-02-24 10:15:00
550e8400-e29b-41d4-a716-446655440019,Day 14,interview,10,"How would you implement a reusable card component using basic text and background properties?","","","\nCreate a div container with class='card'.\n\nApply background-color to the container and color to text elements.\n\nReuse the same class across multiple cards.\n\nFor example, .card { background-color: grey; } with styled headings inside.",hard,TRUE,2026-02-24 10:15:00
550e8400-e29b-41d4-a716-446655440020,Day 14,quiz,1,"Which CSS property changes the text color of an element?","[""color"", ""background-color"", ""font-style"", ""text-align""]","color","\nThe color property defines the text color of an HTML element.\n\nIt directly affects how text appears visually.\n\nThis property is commonly used for headings and paragraphs.\n\nFor example, color: blue; makes text blue.",easy,TRUE,2026-02-24 10:15:00
550e8400-e29b-41d4-a716-446655440021,Day 14,quiz,2,"Which property is used to change the background color of a div?","[""background-color"", ""color"", ""border-color"", ""font-color""]","background-color","\nThe background-color property sets the background color of an element.\n\nIt is commonly applied to containers like divs and cards.\n\nThis helps visually separate content areas.\n\nFor example, background-color: grey;.",easy,TRUE,2026-02-24 10:15:00
550e8400-e29b-41d4-a716-446655440022,Day 14,quiz,3,"How is a class selector written in CSS?","["".classname"", ""#classname"", ""classname"", ""*classname""]",".classname","\nA class selector begins with a dot followed by the class name.\n\nIt targets all elements with that class attribute.\n\nThis allows reusable styling.\n\nFor example, .card { background-color: blue; }.",easy,TRUE,2026-02-24 10:15:00
550e8400-e29b-41d4-a716-446655440023,Day 14,quiz,4,"If multiple elements share the same class, how will CSS apply styles?","[""All elements with that class receive the styles"", ""Only the first element receives the styles"", ""Only div elements receive the styles"", ""Styles will not apply""]","All elements with that class receive the styles","\nCSS class selectors apply styles to every element that uses that class.\n\nThis ensures consistency across similar components.\n\nReusable styling improves maintainability.\n\nFor example, all divs with class='card' share the same background.",medium,TRUE,2026-02-24 10:15:00
550e8400-e29b-41d4-a716-446655440024,Day 14,quiz,5,"Which of the following correctly applies blue text color using a class?","["".main-heading { color: blue; }"", ""main-heading { color: blue; }"", ""#main-heading { color: blue; }"", ""main-heading: blue;""]",".main-heading { color: blue; }","\nThe correct syntax uses a dot before the class name.\n\nThen property and value are defined inside curly braces.\n\nThis follows proper CSS rule structure.\n\nFor example, .main-heading { color: blue; }.",medium,TRUE,2026-02-24 10:15:00
550e8400-e29b-41d4-a716-446655440025,Day 14,quiz,6,"What connects HTML elements to CSS class rules?","[""class attribute in HTML"", ""id attribute only"", ""HTML comments"", ""DOCTYPE declaration""]","class attribute in HTML","\nThe class attribute in HTML links elements to CSS class selectors.\n\nCSS matches the class name to apply styles.\n\nThis creates structured styling.\n\nFor example, class='card' connects to .card in CSS.",medium,TRUE,2026-02-24 10:15:00
550e8400-e29b-41d4-a716-446655440026,Day 14,quiz,7,"Which combination correctly describes a CSS rule structure?","[""Selector, property, value"", ""Property, selector, tag"", ""Value, selector, attribute"", ""Tag, property, id""]","Selector, property, value","\nA CSS rule consists of a selector targeting an element.\n\nInside the rule block, property and value define styling.\n\nThis structure ensures predictable styling.\n\nFor example, .card { background-color: grey; }.",medium,TRUE,2026-02-24 10:15:00
550e8400-e29b-41d4-a716-446655440027,Day 14,quiz,8,"Why are class selectors useful in styling multiple cards?","[""They allow reusable styling"", ""They delete HTML elements"", ""They increase page speed automatically"", ""They replace background-color""]","They allow reusable styling","\nClass selectors enable applying the same styles to multiple elements.\n\nThis reduces repetition and improves consistency.\n\nReusable styling is critical in scalable UI systems.\n\nFor example, multiple cards using class='card'.",hard,TRUE,2026-02-24 10:15:00
550e8400-e29b-41d4-a716-446655440028,Day 14,quiz,9,"If you want both background and text color changed, which properties would you use?","[""color and background-color"", ""font-size and margin"", ""text-align and padding"", ""display and position""]","color and background-color","\nThe color property changes text color.\n\nThe background-color property changes background.\n\nTogether they define visual appearance.\n\nFor example, color: white; background-color: blue;.",hard,TRUE,2026-02-24 10:15:00
550e8400-e29b-41d4-a716-446655440029,Day 14,quiz,10,"Which scenario best demonstrates separation of structure and styling?","[""Using CSS class to style a div"", ""Writing color inside HTML text"", ""Changing HTML tag names"", ""Removing CSS file""]","Using CSS class to style a div","\nSeparation means HTML defines structure while CSS defines appearance.\n\nUsing class selectors keeps styling external and reusable.\n\nThis improves maintainability in projects.\n\nFor example, a div with class='card' styled in CSS.",hard,TRUE,2026-02-24 10:15:00

c1a8f0a1-7d4b-4c3e-9a21-1f2a3b4c5d01,Day 15,scenario,1,"You ask a user to enter their age using prompt() and then log the value. What type of data should you expect and why?","","","\nprompt() always returns the user input as a string.\n\nEven if the user enters a number like 25, JavaScript treats it as "25".\n\nUnderstanding this prevents logical mistakes when performing arithmetic operations in applications.\n\nFor example, if the user enters 25, typeof value will return "string".",easy,TRUE,2026-02-24 11:00:00
c1a8f0a1-7d4b-4c3e-9a21-1f2a3b4c5d02,Day 15,scenario,2,"A user enters two numbers through prompt() and you use + to combine them, but the result looks incorrect. What is happening?","","","\nWhen using + with string values, JavaScript performs string concatenation instead of numeric addition.\n\nSince prompt() returns strings, "5" + "5" becomes "55".\n\nThis behavior is implicit type conversion and can cause unexpected results.\n\nFor example, entering 5 and 5 results in "55" instead of 10.",easy,TRUE,2026-02-24 11:00:00
c1a8f0a1-7d4b-4c3e-9a21-1f2a3b4c5d03,Day 15,scenario,3,"You subtract two values received from prompt() and surprisingly get the correct numeric result. Why does this work?","","","\nArithmetic operators like - trigger implicit conversion.\n\nJavaScript automatically converts string values into numbers when using -, *, or /.\n\nThis is implicit type conversion handled by the engine.\n\nFor example, "5" - "5" results in 0 because both strings are converted to numbers.",easy,TRUE,2026-02-24 11:00:00
c1a8f0a1-7d4b-4c3e-9a21-1f2a3b4c5d04,Day 15,scenario,4,"You want to correctly add two numeric inputs taken from prompt(). How would you ensure proper addition?","","","\nTo avoid string concatenation, explicitly convert the inputs using Number().\n\nExplicit conversion ensures the values are treated as numbers before addition.\n\nThis prevents logical bugs in real applications involving calculations.\n\nFor example, Number(a) + Number(b) returns correct numeric addition.",medium,TRUE,2026-02-24 11:00:00
c1a8f0a1-7d4b-4c3e-9a21-1f2a3b4c5d05,Day 15,scenario,5,"In a feature toggle, you check Boolean(userInput). How does JavaScript determine true or false?","","","\nBoolean() converts values into true or false based on truthy and falsy rules.\n\nFalsy values include false, 0, "", null, undefined, NaN, and -0.\n\nAll other values are truthy.\n\nFor example, Boolean("") returns false, while Boolean("hello") returns true.",medium,TRUE,2026-02-24 11:00:00
c1a8f0a1-7d4b-4c3e-9a21-1f2a3b4c5d06,Day 15,scenario,6,"You need to store a numeric value as text before sending it to a server. Which conversion approach would you use?","","","\nTo convert a number into a string, use String() or toString().\n\nThis is explicit conversion and ensures correct data type handling.\n\nIn applications, this helps when formatting values for display or transmission.\n\nFor example, String(10) converts 10 into "10".",medium,TRUE,2026-02-24 11:00:00
c1a8f0a1-7d4b-4c3e-9a21-1f2a3b4c5d07,Day 15,scenario,7,"During debugging, you notice "5" + 5 gives "55" but "5" - 5 gives 0. Explain this behavior clearly.","","","\nThe + operator concatenates when one operand is a string.\n\nThe - operator forces numeric conversion through implicit conversion.\n\nThis difference is due to how JavaScript handles operators.\n\nFor example, "5" + 5 becomes "55" but "5" - 5 becomes 0.",medium,TRUE,2026-02-24 11:00:00
c1a8f0a1-7d4b-4c3e-9a21-1f2a3b4c5d08,Day 15,scenario,8,"You are validating user input and want to avoid unexpected implicit conversion bugs. What strategy would you apply?","","","\nUse explicit type conversion instead of relying on automatic behavior.\n\nFunctions like Number(), String(), and Boolean() provide predictable results.\n\nThis improves code reliability in production systems.\n\nFor example, converting prompt input using Number() before calculation prevents concatenation errors.",hard,TRUE,2026-02-24 11:00:00
c1a8f0a1-7d4b-4c3e-9a21-1f2a3b4c5d09,Day 15,scenario,9,"In a conditional check, you evaluate if(userInput). How do truthy and falsy values influence the result?","","","\nJavaScript treats certain values as falsy and others as truthy.\n\nFalsy values like "", 0, null, undefined, NaN return false in conditions.\n\nAll other values are treated as true.\n\nFor example, if("") will not execute, but if("0") will execute.",hard,TRUE,2026-02-24 11:00:00
c1a8f0a1-7d4b-4c3e-9a21-1f2a3b4c5d10,Day 15,scenario,10,"Explain how understanding type conversion helps prevent logical errors in user input handling.","","","\nType conversion ensures data is processed in the intended format.\n\nImplicit conversion can cause unexpected results if misunderstood.\n\nExplicit conversion gives developers control and reduces bugs.\n\nFor example, converting prompt values using Number() ensures correct calculations.",hard,TRUE,2026-02-24 11:00:00
c1a8f0a1-7d4b-4c3e-9a21-1f2a3b4c5d11,Day 15,interview,1,"How would you explain the behavior of prompt() in terms of return type?","","","\nprompt() always returns user input as a string.\n\nEven numeric entries are treated as strings.\n\nThis is important when performing arithmetic operations.\n\nFor example, entering 10 results in "10".",easy,TRUE,2026-02-24 11:00:00
c1a8f0a1-7d4b-4c3e-9a21-1f2a3b4c5d12,Day 15,interview,2,"Describe the difference between string concatenation and numeric addition in JavaScript.","","","\nThe + operator concatenates when operands are strings.\n\nNumeric addition happens when both operands are numbers.\n\nImplicit conversion can affect the result.\n\nFor example, "5" + 5 gives "55".",easy,TRUE,2026-02-24 11:00:00
c1a8f0a1-7d4b-4c3e-9a21-1f2a3b4c5d13,Day 15,interview,3,"What is implicit type conversion and when does it occur?","","","\nImplicit conversion is automatic type conversion by JavaScript.\n\nIt occurs during operations like + or - when types differ.\n\nIt can produce unexpected behavior.\n\nFor example, "5" - 5 results in 0.",easy,TRUE,2026-02-24 11:00:00
c1a8f0a1-7d4b-4c3e-9a21-1f2a3b4c5d14,Day 15,interview,4,"How does explicit conversion improve reliability in applications?","","","\nExplicit conversion uses functions like Number() or String().\n\nIt ensures predictable data types.\n\nThis reduces logical bugs in production.\n\nFor example, Number("5") returns 5.",medium,TRUE,2026-02-24 11:00:00
c1a8f0a1-7d4b-4c3e-9a21-1f2a3b4c5d15,Day 15,interview,5,"Explain the role of Boolean() in handling conditional logic.","","","\nBoolean() converts values into true or false.\n\nIt follows truthy and falsy rules.\n\nThis helps in writing clean conditions.\n\nFor example, Boolean(0) returns false.",medium,TRUE,2026-02-24 11:00:00
c1a8f0a1-7d4b-4c3e-9a21-1f2a3b4c5d16,Day 15,interview,6,"Why can implicit conversion lead to unexpected bugs?","","","\nImplicit conversion happens automatically without explicit instruction.\n\nOperators behave differently based on operand types.\n\nThis can cause confusion in calculations.\n\nFor example, "5" + 5 results in "55" instead of 10.",medium,TRUE,2026-02-24 11:00:00
